date,open,low,high,close
1952/2/9,-,-,-,192.79
1952/2/11,-,-,-,189.71
1952/2/12,-,-,-,189.93
1952/2/13,-,-,-,191.83
1952/2/14,-,-,-,190.73
1952/2/15,-,-,-,187.81
1952/2/16,-,-,-,187.38
1952/2/18,-,-,-,187.7
1952/2/19,-,-,-,189.04
1952/2/20,-,-,-,190.06
1952/2/21,-,-,-,189.23
1952/2/22,-,-,-,185.8
1952/2/23,-,-,-,186.43
1952/2/25,-,-,-,184.68
1952/2/26,-,-,-,183.9
1952/2/27,-,-,-,180.77
1952/2/28,-,-,-,180.3
1952/2/29,-,-,-,181.4
1952/3/1,-,-,-,182.15
1952/3/3,-,-,-,184.23
1952/3/4,-,-,-,185.38
1952/3/5,-,-,-,184.27
1952/3/6,-,-,-,185.81
1952/3/7,-,-,-,187.23
1952/3/8,-,-,-,188.08
1952/3/10,-,-,-,187.98
1952/3/11,-,-,-,188.5
1952/3/12,-,-,-,188.26
1952/3/13,-,-,-,186.52
1952/3/14,-,-,-,186.02
1952/3/15,-,-,-,186.61
1952/3/17,-,-,-,185.18
1952/3/18,-,-,-,183.25
1952/3/19,-,-,-,180.65
1952/3/20,-,-,-,182.1
1952/3/22,-,-,-,181.67
1952/3/24,-,-,-,180.5
1952/3/25,-,-,-,179.92
1952/3/26,-,-,-,179.91
1952/3/27,-,-,-,181.48
1952/3/28,-,-,-,176.23
1952/3/29,-,-,-,175.01
1952/3/31,-,-,-,175.51
1952/4/1,-,-,-,175.99
1952/4/2,-,-,-,177.36
1952/4/3,-,-,-,179.41
1952/4/4,-,-,-,181.51
1952/4/5,-,-,-,183.01
1952/4/7,-,-,-,182.28
1952/4/8,-,-,-,182.8
1952/4/9,-,-,-,184.59
1952/4/10,-,-,-,184.81
1952/4/11,-,-,-,185.12
1952/4/12,-,-,-,186.09
1952/4/14,-,-,-,185.94
1952/4/15,-,-,-,188.5
1952/4/16,-,-,-,192.91
1952/4/17,-,-,-,195.05
1952/4/18,-,-,-,197.88
1952/4/19,-,-,-,200.6
1952/4/21,-,-,-,199.66
1952/4/22,-,-,-,200.26
1952/4/23,-,-,-,201.09
1952/4/24,-,-,-,203.05
1952/4/25,-,-,-,206.2
1952/4/26,-,-,-,204.5
1952/4/28,-,-,-,202.54
1952/4/30,-,-,-,202.72
1952/5/1,-,-,-,204.41
1952/5/2,-,-,-,207.86
1952/5/6,-,-,-,207.98
1952/5/7,-,-,-,209.11
1952/5/8,-,-,-,207.74
1952/5/9,-,-,-,208.53
1952/5/10,-,-,-,209.85
1952/5/12,-,-,-,208.13
1952/5/13,-,-,-,206.72
1952/5/14,-,-,-,207.56
1952/5/15,-,-,-,207.29
1952/5/16,-,-,-,206.56
1952/5/17,-,-,-,206.06
1952/5/19,-,-,-,204.85
1952/5/20,-,-,-,205.99
1952/5/21,-,-,-,209.3
1952/5/22,-,-,-,210.6
1952/5/23,-,-,-,213.11
1952/5/24,-,-,-,214.3
1952/5/26,-,-,-,214.96
1952/5/27,-,-,-,216.58
1952/5/28,-,-,-,220.77
1952/5/29,-,-,-,222.75
1952/5/30,-,-,-,222.54
1952/5/31,-,-,-,225.38
1952/6/2,-,-,-,228.41
1952/6/3,-,-,-,225.98
1952/6/4,-,-,-,224
1952/6/5,-,-,-,227.01
1952/6/6,-,-,-,225.1
1952/6/7,-,-,-,226.16
1952/6/9,-,-,-,228.73
1952/6/10,-,-,-,232.88
1952/6/11,-,-,-,233
1952/6/12,-,-,-,239.08
1952/6/13,-,-,-,238.2
1952/6/14,-,-,-,237.47
1952/6/16,-,-,-,240.96
1952/6/17,-,-,-,238.92
1952/6/18,-,-,-,234.57
1952/6/19,-,-,-,239.07
1952/6/20,-,-,-,240.22
1952/6/21,-,-,-,239.88
1952/6/23,-,-,-,234.33
1952/6/24,-,-,-,237.12
1952/6/25,-,-,-,238.37
1952/6/26,-,-,-,241.1
1952/6/27,-,-,-,242.58
1952/6/28,-,-,-,244.2
1952/6/30,-,-,-,246.15
1952/7/1,-,-,-,249.86
1952/7/2,-,-,-,251.3
1952/7/3,-,-,-,254.7
1952/7/4,-,-,-,255.17
1952/7/5,-,-,-,255.74
1952/7/7,-,-,-,259.59
1952/7/8,-,-,-,259.45
1952/7/9,-,-,-,262.56
1952/7/10,-,-,-,262.71
1952/7/11,-,-,-,263.04
1952/7/12,-,-,-,257.85
1952/7/14,-,-,-,256.64
1952/7/15,-,-,-,257.57
1952/7/16,-,-,-,257.62
1952/7/17,-,-,-,248.48
1952/7/18,-,-,-,238.8
1952/7/19,-,-,-,244.68
1952/7/21,-,-,-,247.81
1952/7/22,-,-,-,245.61
1952/7/23,-,-,-,246.43
1952/7/24,-,-,-,245.37
1952/7/25,-,-,-,246.65
1952/7/26,-,-,-,248.04
1952/7/28,-,-,-,246.92
1952/7/29,-,-,-,249.25
1952/7/30,-,-,-,250.24
1952/7/31,-,-,-,253.21
1952/8/1,-,-,-,253.74
1952/8/2,-,-,-,254.73
1952/8/4,-,-,-,256.98
1952/8/5,-,-,-,255.4
1952/8/6,-,-,-,258.37
1952/8/7,-,-,-,258.73
1952/8/8,-,-,-,261.64
1952/8/9,-,-,-,264.71
1952/8/11,-,-,-,262.57
1952/8/12,-,-,-,262.63
1952/8/13,-,-,-,260.89
1952/8/14,-,-,-,259.7
1952/8/15,-,-,-,259.67
1952/8/16,-,-,-,259.9
1952/8/18,-,-,-,260.07
1952/8/19,-,-,-,258.85
1952/8/20,-,-,-,258.31
1952/8/21,-,-,-,260.04
1952/8/22,-,-,-,258.41
1952/8/23,-,-,-,256.98
1952/8/25,-,-,-,250.48
1952/8/26,-,-,-,251.65
1952/8/27,-,-,-,252.92
1952/8/28,-,-,-,256.91
1952/8/29,-,-,-,254.02
1952/8/30,-,-,-,254.72
1952/9/1,-,-,-,254.38
1952/9/2,-,-,-,255.85
1952/9/3,-,-,-,255.99
1952/9/4,-,-,-,255.88
1952/9/5,-,-,-,257.84
1952/9/6,-,-,-,258.33
1952/9/8,-,-,-,255.97
1952/9/9,-,-,-,256.7
1952/9/10,-,-,-,256.46
1952/9/11,-,-,-,256.22
1952/9/12,-,-,-,258.35
1952/9/13,-,-,-,258.17
1952/9/15,-,-,-,258.6
1952/9/16,-,-,-,259.19
1952/9/17,-,-,-,258.74
1952/9/18,-,-,-,260.17
1952/9/19,-,-,-,260.12
1952/9/20,-,-,-,262.17
1952/9/22,-,-,-,263.63
1952/9/24,-,-,-,260.96
1952/9/25,-,-,-,260.03
1952/9/26,-,-,-,264.47
1952/9/27,-,-,-,267.08
1952/9/29,-,-,-,265.97
1952/9/30,-,-,-,268.9
1952/10/1,-,-,-,271.49
1952/10/2,-,-,-,271.91
1952/10/3,-,-,-,270.33
1952/10/4,-,-,-,272.45
1952/10/6,-,-,-,275.7
1952/10/7,-,-,-,280.33
1952/10/8,-,-,-,283.29
1952/10/9,-,-,-,287.58
1952/10/10,-,-,-,287.66
1952/10/11,-,-,-,290.83
1952/10/13,-,-,-,289.99
1952/10/14,-,-,-,288.41
1952/10/15,-,-,-,294.29
1952/10/16,-,-,-,297.54
1952/10/17,-,-,-,302.73
1952/10/18,-,-,-,303.67
1952/10/20,-,-,-,305.73
1952/10/21,-,-,-,301.76
1952/10/22,-,-,-,307.45
1952/10/23,-,-,-,311.14
1952/10/24,-,-,-,313.21
1952/10/25,-,-,-,316.36
1952/10/27,-,-,-,321.39
1952/10/28,-,-,-,318.11
1952/10/29,-,-,-,320.2
1952/10/30,-,-,-,317.61
1952/10/31,-,-,-,313.23
1952/11/1,-,-,-,318.29
1952/11/4,-,-,-,321.23
1952/11/5,-,-,-,323.21
1952/11/6,-,-,-,321.6
1952/11/7,-,-,-,322.8
1952/11/8,-,-,-,324.01
1952/11/10,-,-,-,326.48
1952/11/11,-,-,-,329.42
1952/11/12,-,-,-,334.54
1952/11/13,-,-,-,333.23
1952/11/14,-,-,-,332.82
1952/11/15,-,-,-,330.42
1952/11/17,-,-,-,333.48
1952/11/18,-,-,-,335.52
1952/11/19,-,-,-,341.19
1952/11/20,-,-,-,344.76
1952/11/21,-,-,-,349.11
1952/11/22,-,-,-,353.58
1952/11/24,-,-,-,352.09
1952/11/25,-,-,-,349.8
1952/11/26,-,-,-,343.16
1952/11/27,-,-,-,350.06
1952/11/28,-,-,-,351.45
1952/11/29,-,-,-,351.1
1952/12/1,-,-,-,348.95
1952/12/2,-,-,-,347.19
1952/12/3,-,-,-,343.72
1952/12/4,-,-,-,340.33
1952/12/5,-,-,-,343.6
1952/12/6,-,-,-,347.47
1952/12/8,-,-,-,352.68
1952/12/9,-,-,-,353.81
1952/12/10,-,-,-,355.78
1952/12/11,-,-,-,358.13
1952/12/12,-,-,-,363.29
1952/12/13,-,-,-,365.74
1952/12/15,-,-,-,370.55
1952/12/16,-,-,-,363.81
1952/12/17,-,-,-,364.85
1952/12/18,-,-,-,363.77
1952/12/19,-,-,-,362.05
1952/12/20,-,-,-,360.71
1952/12/22,-,-,-,356.37
1952/12/23,-,-,-,354.31
1952/12/24,-,-,-,355.28
1952/12/25,-,-,-,363.52
1952/12/26,-,-,-,363.91
1952/12/27,-,-,-,362.64
1953/1/5,-,-,-,364.89
1953/1/6,-,-,-,367.38
1953/1/7,-,-,-,369.66
1953/1/8,-,-,-,378.84
1953/1/9,-,-,-,379.23
1953/1/10,-,-,-,382.09
1953/1/12,-,-,-,392.34
1953/1/13,-,-,-,400.95
1953/1/14,-,-,-,405.74
1953/1/16,-,-,-,410.28
1953/1/17,-,-,-,416.73
1953/1/19,-,-,-,424.96
1953/1/20,-,-,-,421.92
1953/1/21,-,-,-,423.77
1953/1/22,-,-,-,429.66
1953/1/23,-,-,-,439.57
1953/1/24,-,-,-,447.42
1953/1/26,-,-,-,445.38
1953/1/27,-,-,-,435.28
1953/1/28,-,-,-,439.87
1953/1/29,-,-,-,446.59
1953/1/30,-,-,-,452.04
1953/1/31,-,-,-,456.43
1953/2/2,-,-,-,455.97
1953/2/3,-,-,-,467.92
1953/2/4,-,-,-,474.43
1953/2/5,-,-,-,471.74
1953/2/6,-,-,-,466.43
1953/2/7,-,-,-,458.82
1953/2/10,-,-,-,461.88
1953/2/11,-,-,-,443.13
1953/2/12,-,-,-,425.92
1953/2/13,-,-,-,409.42
1953/2/14,-,-,-,414.55
1953/2/16,-,-,-,426.59
1953/2/17,-,-,-,433.86
1953/2/18,-,-,-,426.4
1953/2/19,-,-,-,418.2
1953/2/20,-,-,-,421.12
1953/2/21,-,-,-,425.51
1953/2/23,-,-,-,426
1953/2/24,-,-,-,419.11
1953/2/25,-,-,-,415.49
1953/2/26,-,-,-,411.06
1953/2/27,-,-,-,400.11
1953/2/28,-,-,-,392.1
1953/3/2,-,-,-,393.14
1953/3/3,-,-,-,384.95
1953/3/4,-,-,-,378.22
1953/3/5,-,-,-,340.41
1953/3/6,-,-,-,361.88
1953/3/7,-,-,-,377.86
1953/3/9,-,-,-,374.14
1953/3/10,-,-,-,375.05
1953/3/11,-,-,-,371.36
1953/3/12,-,-,-,367.44
1953/3/13,-,-,-,369.47
1953/3/14,-,-,-,368.53
1953/3/16,-,-,-,355.29
1953/3/17,-,-,-,355.5
1953/3/18,-,-,-,357.78
1953/3/19,-,-,-,365.41
1953/3/20,-,-,-,370.14
1953/3/23,-,-,-,366.82
1953/3/24,-,-,-,361
1953/3/25,-,-,-,352.35
1953/3/26,-,-,-,350.33
1953/3/27,-,-,-,348.43
1953/3/28,-,-,-,341.99
1953/3/30,-,-,-,318.96
1953/3/31,-,-,-,307.05
1953/4/1,-,-,-,295.18
1953/4/2,-,-,-,304.02
1953/4/3,-,-,-,314.52
1953/4/4,-,-,-,319.43
1953/4/6,-,-,-,317.6
1953/4/7,-,-,-,315.5
1953/4/8,-,-,-,313.87
1953/4/9,-,-,-,320.3
1953/4/10,-,-,-,318.33
1953/4/11,-,-,-,316.49
1953/4/13,-,-,-,316.45
1953/4/14,-,-,-,320.04
1953/4/15,-,-,-,333.65
1953/4/16,-,-,-,355.03
1953/4/17,-,-,-,349.85
1953/4/18,-,-,-,353.66
1953/4/20,-,-,-,345.12
1953/4/21,-,-,-,339.66
1953/4/22,-,-,-,335.97
1953/4/23,-,-,-,335.72
1953/4/24,-,-,-,334.89
1953/4/25,-,-,-,340.32
1953/4/27,-,-,-,338.25
1953/4/28,-,-,-,342.19
1953/4/30,-,-,-,339.37
1953/5/1,-,-,-,345.29
1953/5/2,-,-,-,348.32
1953/5/4,-,-,-,355.94
1953/5/6,-,-,-,366.69
1953/5/7,-,-,-,365.49
1953/5/8,-,-,-,364.13
1953/5/9,-,-,-,362.03
1953/5/11,-,-,-,359.56
1953/5/12,-,-,-,361.7
1953/5/13,-,-,-,360.08
1953/5/14,-,-,-,359.62
1953/5/15,-,-,-,357.51
1953/5/16,-,-,-,351.18
1953/5/18,-,-,-,349.43
1953/5/19,-,-,-,349.53
1953/5/20,-,-,-,350.88
1953/5/21,-,-,-,350.15
1953/5/22,-,-,-,348.8
1953/5/23,-,-,-,348.19
1953/5/25,-,-,-,345.46
1953/5/26,-,-,-,337.7
1953/5/27,-,-,-,335.63
1953/5/28,-,-,-,335.05
1953/5/29,-,-,-,333.59
1953/5/30,-,-,-,331.13
1953/6/1,-,-,-,329.34
1953/6/2,-,-,-,323.64
1953/6/3,-,-,-,321.79
1953/6/4,-,-,-,327.99
1953/6/5,-,-,-,324.15
1953/6/6,-,-,-,327.07
1953/6/8,-,-,-,335.34
1953/6/9,-,-,-,338.92
1953/6/10,-,-,-,341.1
1953/6/11,-,-,-,343.36
1953/6/12,-,-,-,347.86
1953/6/13,-,-,-,354.32
1953/6/15,-,-,-,350.35
1953/6/16,-,-,-,345.36
1953/6/17,-,-,-,343.59
1953/6/18,-,-,-,344.3
1953/6/19,-,-,-,346.79
1953/6/20,-,-,-,348.86
1953/6/22,-,-,-,348.78
1953/6/23,-,-,-,345.59
1953/6/24,-,-,-,344.8
1953/6/25,-,-,-,341.48
1953/6/26,-,-,-,340.05
1953/6/27,-,-,-,343.45
1953/6/29,-,-,-,344.41
1953/6/30,-,-,-,346.27
1953/7/1,-,-,-,347.76
1953/7/2,-,-,-,349.2
1953/7/3,-,-,-,348.2
1953/7/4,-,-,-,347.32
1953/7/6,-,-,-,346.87
1953/7/7,-,-,-,345.21
1953/7/8,-,-,-,345.57
1953/7/9,-,-,-,348.08
1953/7/10,-,-,-,348.64
1953/7/11,-,-,-,350.75
1953/7/13,-,-,-,355.02
1953/7/14,-,-,-,356.75
1953/7/15,-,-,-,364.07
1953/7/16,-,-,-,365.46
1953/7/17,-,-,-,361.83
1953/7/18,-,-,-,363.43
1953/7/20,-,-,-,360.41
1953/7/21,-,-,-,359.14
1953/7/22,-,-,-,356.87
1953/7/23,-,-,-,359.45
1953/7/24,-,-,-,361.39
1953/7/25,-,-,-,363.01
1953/7/27,-,-,-,367.1
1953/7/28,-,-,-,371.46
1953/7/29,-,-,-,380.6
1953/7/30,-,-,-,381.32
1953/7/31,-,-,-,386.13
1953/8/1,-,-,-,392.36
1953/8/3,-,-,-,397.08
1953/8/4,-,-,-,393.97
1953/8/5,-,-,-,400.31
1953/8/6,-,-,-,401.07
1953/8/7,-,-,-,400.88
1953/8/8,-,-,-,398.88
1953/8/10,-,-,-,390.44
1953/8/11,-,-,-,390.96
1953/8/12,-,-,-,397.19
1953/8/13,-,-,-,394.23
1953/8/14,-,-,-,391.71
1953/8/15,-,-,-,392.11
1953/8/17,-,-,-,393.58
1953/8/18,-,-,-,397.13
1953/8/19,-,-,-,404.81
1953/8/20,-,-,-,405.57
1953/8/21,-,-,-,403.89
1953/8/22,-,-,-,408.58
1953/8/24,-,-,-,416.05
1953/8/25,-,-,-,412.4
1953/8/26,-,-,-,415.15
1953/8/27,-,-,-,413.14
1953/8/28,-,-,-,415.9
1953/8/29,-,-,-,413.59
1953/8/31,-,-,-,409.47
1953/9/1,-,-,-,406.94
1953/9/2,-,-,-,414.42
1953/9/3,-,-,-,418.05
1953/9/4,-,-,-,425.58
1953/9/5,-,-,-,425.94
1953/9/7,-,-,-,433.38
1953/9/8,-,-,-,435.23
1953/9/9,-,-,-,431.81
1953/9/10,-,-,-,433.92
1953/9/11,-,-,-,436.99
1953/9/12,-,-,-,437.67
1953/9/14,-,-,-,432.41
1953/9/15,-,-,-,429.98
1953/9/16,-,-,-,416.65
1953/9/17,-,-,-,420.48
1953/9/18,-,-,-,420.99
1953/9/19,-,-,-,423.89
1953/9/21,-,-,-,426.68
1953/9/22,-,-,-,428.97
1953/9/24,-,-,-,432.92
1953/9/25,-,-,-,429.5
1953/9/26,-,-,-,435.73
1953/9/28,-,-,-,442.02
1953/9/29,-,-,-,448.77
1953/9/30,-,-,-,450.87
1953/10/1,-,-,-,448.75
1953/10/2,-,-,-,449.01
1953/10/3,-,-,-,448.64
1953/10/5,-,-,-,442.54
1953/10/6,-,-,-,444.09
1953/10/7,-,-,-,442.16
1953/10/8,-,-,-,439.03
1953/10/9,-,-,-,442.49
1953/10/10,-,-,-,443.5
1953/10/12,-,-,-,440.19
1953/10/13,-,-,-,439.79
1953/10/14,-,-,-,442.05
1953/10/15,-,-,-,439.95
1953/10/16,-,-,-,432.54
1953/10/17,-,-,-,431.94
1953/10/19,-,-,-,429.04
1953/10/20,-,-,-,421.12
1953/10/21,-,-,-,424.93
1953/10/22,-,-,-,429.02
1953/10/23,-,-,-,431.2
1953/10/24,-,-,-,431.97
1953/10/26,-,-,-,424.49
1953/10/27,-,-,-,424.33
1953/10/28,-,-,-,429.13
1953/10/29,-,-,-,427.54
1953/10/30,-,-,-,427.68
1953/10/31,-,-,-,434.79
1953/11/2,-,-,-,440.19
1953/11/4,-,-,-,438.98
1953/11/5,-,-,-,436.61
1953/11/6,-,-,-,433.26
1953/11/7,-,-,-,433.09
1953/11/9,-,-,-,429.57
1953/11/10,-,-,-,429.17
1953/11/11,-,-,-,428.74
1953/11/12,-,-,-,432.25
1953/11/13,-,-,-,432.05
1953/11/14,-,-,-,431.01
1953/11/16,-,-,-,421.98
1953/11/17,-,-,-,423.36
1953/11/18,-,-,-,418.26
1953/11/19,-,-,-,419.07
1953/11/20,-,-,-,418.85
1953/11/21,-,-,-,417.79
1953/11/24,-,-,-,414.12
1953/11/25,-,-,-,407.44
1953/11/26,-,-,-,414.49
1953/11/27,-,-,-,420.39
1953/11/28,-,-,-,423.93
1953/11/30,-,-,-,423.06
1953/12/1,-,-,-,420.91
1953/12/2,-,-,-,421.74
1953/12/3,-,-,-,420.35
1953/12/4,-,-,-,420.14
1953/12/5,-,-,-,418.36
1953/12/7,-,-,-,415.66
1953/12/8,-,-,-,415.86
1953/12/9,-,-,-,417.83
1953/12/10,-,-,-,417.55
1953/12/11,-,-,-,417.72
1953/12/12,-,-,-,420
1953/12/14,-,-,-,420.65
1953/12/15,-,-,-,417.68
1953/12/16,-,-,-,415.44
1953/12/17,-,-,-,410.94
1953/12/18,-,-,-,407.9
1953/12/19,-,-,-,407
1953/12/21,-,-,-,402.15
1953/12/22,-,-,-,403
1953/12/23,-,-,-,405.23
1953/12/24,-,-,-,402.98
1953/12/25,-,-,-,397.18
1953/12/26,-,-,-,391.19
1953/12/28,-,-,-,377.95
1954/1/4,-,-,-,362.88
1954/1/5,-,-,-,363.24
1954/1/6,-,-,-,363.82
1954/1/7,-,-,-,366.31
1954/1/8,-,-,-,375.22
1954/1/9,-,-,-,374.43
1954/1/11,-,-,-,377.27
1954/1/12,-,-,-,375.19
1954/1/13,-,-,-,370.93
1954/1/14,-,-,-,363.38
1954/1/16,-,-,-,360.8
1954/1/18,-,-,-,359.73
1954/1/19,-,-,-,356.96
1954/1/20,-,-,-,352.69
1954/1/21,-,-,-,351.07
1954/1/22,-,-,-,350.04
1954/1/23,-,-,-,352.3
1954/1/25,-,-,-,354.54
1954/1/26,-,-,-,357.58
1954/1/27,-,-,-,360.1
1954/1/28,-,-,-,358.04
1954/1/29,-,-,-,355.19
1954/1/30,-,-,-,352.66
1954/2/1,-,-,-,354.5
1954/2/2,-,-,-,357.71
1954/2/3,-,-,-,356.17
1954/2/4,-,-,-,357.19
1954/2/5,-,-,-,356.75
1954/2/6,-,-,-,359.23
1954/2/8,-,-,-,362.03
1954/2/9,-,-,-,366.36
1954/2/10,-,-,-,367.32
1954/2/11,-,-,-,369.38
1954/2/12,-,-,-,368.18
1954/2/13,-,-,-,367.41
1954/2/15,-,-,-,365.66
1954/2/16,-,-,-,366.75
1954/2/17,-,-,-,367.09
1954/2/18,-,-,-,366
1954/2/19,-,-,-,362.38
1954/2/20,-,-,-,359.76
1954/2/22,-,-,-,355.35
1954/2/23,-,-,-,352.86
1954/2/24,-,-,-,354.09
1954/2/25,-,-,-,355.55
1954/2/26,-,-,-,353.21
1954/2/27,-,-,-,352.51
1954/3/1,-,-,-,349.65
1954/3/2,-,-,-,349.03
1954/3/3,-,-,-,351.31
1954/3/4,-,-,-,350.46
1954/3/5,-,-,-,349.22
1954/3/6,-,-,-,349.2
1954/3/8,-,-,-,348.9
1954/3/9,-,-,-,347.94
1954/3/10,-,-,-,345.16
1954/3/11,-,-,-,340.83
1954/3/12,-,-,-,340.17
1954/3/13,-,-,-,341.11
1954/3/15,-,-,-,338.75
1954/3/16,-,-,-,334.32
1954/3/17,-,-,-,329.76
1954/3/18,-,-,-,327.82
1954/3/19,-,-,-,319.99
1954/3/20,-,-,-,319.26
1954/3/22,-,-,-,314.08
1954/3/23,-,-,-,320.89
1954/3/24,-,-,-,332.44
1954/3/25,-,-,-,332.24
1954/3/26,-,-,-,333.76
1954/3/27,-,-,-,333.34
1954/3/29,-,-,-,329.39
1954/3/30,-,-,-,324.18
1954/3/31,-,-,-,322.99
1954/4/1,-,-,-,322.69
1954/4/2,-,-,-,317.79
1954/4/3,-,-,-,318.64
1954/4/5,-,-,-,317.62
1954/4/6,-,-,-,316.22
1954/4/7,-,-,-,318.25
1954/4/8,-,-,-,323.93
1954/4/9,-,-,-,327.85
1954/4/10,-,-,-,327.83
1954/4/12,-,-,-,326.56
1954/4/13,-,-,-,328.16
1954/4/14,-,-,-,327.18
1954/4/15,-,-,-,325.91
1954/4/16,-,-,-,327.55
1954/4/17,-,-,-,327.81
1954/4/19,-,-,-,330.13
1954/4/20,-,-,-,335.65
1954/4/21,-,-,-,339.3
1954/4/22,-,-,-,343.17
1954/4/23,-,-,-,351.53
1954/4/24,-,-,-,348.53
1954/4/26,-,-,-,347.03
1954/4/27,-,-,-,351.67
1954/4/28,-,-,-,351.52
1954/4/30,-,-,-,345.63
1954/5/1,-,-,-,344.78
1954/5/4,-,-,-,344.3
1954/5/6,-,-,-,338.44
1954/5/7,-,-,-,337.91
1954/5/8,-,-,-,336.55
1954/5/10,-,-,-,333.9
1954/5/11,-,-,-,332.78
1954/5/12,-,-,-,331.69
1954/5/13,-,-,-,331.18
1954/5/14,-,-,-,327.43
1954/5/15,-,-,-,326.59
1954/5/17,-,-,-,325.37
1954/5/18,-,-,-,323.92
1954/5/19,-,-,-,323.99
1954/5/20,-,-,-,325.47
1954/5/21,-,-,-,324.84
1954/5/22,-,-,-,323.05
1954/5/24,-,-,-,320.84
1954/5/25,-,-,-,321.06
1954/5/26,-,-,-,321.38
1954/5/27,-,-,-,321.83
1954/5/28,-,-,-,321.96
1954/5/29,-,-,-,325.48
1954/5/31,-,-,-,325.82
1954/6/1,-,-,-,326.39
1954/6/2,-,-,-,324.69
1954/6/3,-,-,-,325.03
1954/6/4,-,-,-,323.68
1954/6/5,-,-,-,323.44
1954/6/7,-,-,-,322.75
1954/6/8,-,-,-,325.41
1954/6/9,-,-,-,324.84
1954/6/10,-,-,-,327.49
1954/6/11,-,-,-,327.33
1954/6/12,-,-,-,328.66
1954/6/14,-,-,-,334
1954/6/15,-,-,-,336.88
1954/6/16,-,-,-,344.5
1954/6/17,-,-,-,342.82
1954/6/18,-,-,-,343.21
1954/6/19,-,-,-,347.37
1954/6/21,-,-,-,347.88
1954/6/22,-,-,-,343.66
1954/6/23,-,-,-,345.13
1954/6/24,-,-,-,345
1954/6/25,-,-,-,342.73
1954/6/26,-,-,-,341.92
1954/6/28,-,-,-,343.42
1954/6/29,-,-,-,343.63
1954/6/30,-,-,-,348.09
1954/7/1,-,-,-,352.86
1954/7/2,-,-,-,352.26
1954/7/3,-,-,-,352.1
1954/7/5,-,-,-,352.27
1954/7/6,-,-,-,350.52
1954/7/7,-,-,-,349.86
1954/7/8,-,-,-,345.38
1954/7/9,-,-,-,345.75
1954/7/10,-,-,-,345.53
1954/7/12,-,-,-,344.34
1954/7/13,-,-,-,343.6
1954/7/14,-,-,-,340.35
1954/7/15,-,-,-,340.61
1954/7/16,-,-,-,340.22
1954/7/17,-,-,-,341.47
1954/7/19,-,-,-,341.7
1954/7/20,-,-,-,340.51
1954/7/21,-,-,-,337.03
1954/7/22,-,-,-,334.02
1954/7/23,-,-,-,332.29
1954/7/24,-,-,-,331.22
1954/7/26,-,-,-,331.03
1954/7/27,-,-,-,331.85
1954/7/28,-,-,-,329.47
1954/7/29,-,-,-,330.17
1954/7/30,-,-,-,329.22
1954/7/31,-,-,-,331.93
1954/8/2,-,-,-,330.81
1954/8/3,-,-,-,332.35
1954/8/4,-,-,-,331.56
1954/8/5,-,-,-,330.83
1954/8/6,-,-,-,329.93
1954/8/7,-,-,-,329.51
1954/8/9,-,-,-,329.44
1954/8/10,-,-,-,334.67
1954/8/11,-,-,-,337.61
1954/8/12,-,-,-,340.09
1954/8/13,-,-,-,341.12
1954/8/14,-,-,-,343.47
1954/8/16,-,-,-,343.39
1954/8/17,-,-,-,341.98
1954/8/18,-,-,-,342.26
1954/8/19,-,-,-,347.39
1954/8/20,-,-,-,347.25
1954/8/21,-,-,-,346.14
1954/8/23,-,-,-,345.3
1954/8/24,-,-,-,345.53
1954/8/25,-,-,-,342.28
1954/8/26,-,-,-,339.6
1954/8/27,-,-,-,340.85
1954/8/28,-,-,-,342.86
1954/8/30,-,-,-,339.92
1954/8/31,-,-,-,345.02
1954/9/1,-,-,-,351.27
1954/9/2,-,-,-,352.73
1954/9/3,-,-,-,352.08
1954/9/4,-,-,-,353.36
1954/9/6,-,-,-,352.62
1954/9/7,-,-,-,350.03
1954/9/8,-,-,-,350.29
1954/9/9,-,-,-,351.11
1954/9/10,-,-,-,350.99
1954/9/11,-,-,-,350.08
1954/9/13,-,-,-,347.4
1954/9/14,-,-,-,350.19
1954/9/15,-,-,-,354.35
1954/9/16,-,-,-,358.67
1954/9/17,-,-,-,355.72
1954/9/18,-,-,-,358.58
1954/9/20,-,-,-,358.7
1954/9/21,-,-,-,357.63
1954/9/22,-,-,-,356.7
1954/9/24,-,-,-,354.91
1954/9/25,-,-,-,354.17
1954/9/27,-,-,-,347.92
1954/9/28,-,-,-,348.21
1954/9/29,-,-,-,349.91
1954/9/30,-,-,-,351.33
1954/10/1,-,-,-,350.74
1954/10/2,-,-,-,351.79
1954/10/4,-,-,-,350.85
1954/10/5,-,-,-,348.68
1954/10/6,-,-,-,346.23
1954/10/7,-,-,-,347.61
1954/10/8,-,-,-,346.91
1954/10/9,-,-,-,347.51
1954/10/11,-,-,-,348.09
1954/10/12,-,-,-,344.03
1954/10/13,-,-,-,341.78
1954/10/14,-,-,-,342.74
1954/10/15,-,-,-,340.55
1954/10/16,-,-,-,339.62
1954/10/18,-,-,-,337.8
1954/10/19,-,-,-,335.31
1954/10/20,-,-,-,333.57
1954/10/21,-,-,-,334.59
1954/10/22,-,-,-,333.91
1954/10/23,-,-,-,334.09
1954/10/25,-,-,-,333.49
1954/10/27,-,-,-,333.19
1954/10/28,-,-,-,332.28
1954/10/29,-,-,-,329.04
1954/10/30,-,-,-,328.19
1954/11/1,-,-,-,330.05
1954/11/2,-,-,-,330.37
